기준연월,시간대,행정동코드,행정동명,이동건수
2022-04,15,2617059000,수정4동,55546
2022-04,20,2617059000,수정4동,66313
2022-04,12,2617059000,수정4동,57492
2022-04,22,2617060000,수정5동,131378
2022-04,17,2617060000,수정5동,109821
2022-04,14,2617060000,수정5동,108022
2022-04,12,2617060000,수정5동,115001
2022-04,04,2617060000,수정5동,174136
2022-04,03,2617060000,수정5동,177581
2022-04,18,2617060000,수정5동,114969
2022-04,23,2617060000,수정5동,180893
2022-04,16,2617060000,수정5동,107493
2022-04,08,2617060000,수정5동,143944
2022-04,05,2617060000,수정5동,170530
2022-04,06,2617060000,수정5동,163900
2022-04,15,2617060000,수정5동,108929
2022-04,07,2617060000,수정5동,158513
2022-04,13,2617060000,수정5동,111083
2022-04,10,2617060000,수정5동,124784
2022-04,09,2617060000,수정5동,133407
2022-04,00,2617060000,수정5동,183693
2022-04,20,2617060000,수정5동,123201
2022-04,21,2617060000,수정5동,127793
2022-04,02,2617060000,수정5동,179384
2022-04,19,2617060000,수정5동,118993
2022-04,01,2617060000,수정5동,183374
2022-04,11,2617060000,수정5동,119460
2022-04,02,2617064500,좌천동,146179
2022-04,15,2617064500,좌천동,171616
2022-04,17,2617064500,좌천동,162988
2022-04,03,2617064500,좌천동,147296
2022-04,23,2617064500,좌천동,135760
2022-04,07,2617064500,좌천동,158844
2022-04,22,2617064500,좌천동,142836
2022-04,06,2617064500,좌천동,149134
2022-04,18,2617064500,좌천동,153230
2022-04,13,2617064500,좌천동,175075
2022-04,01,2617064500,좌천동,145125
2022-04,04,2617064500,좌천동,148330
2022-04,20,2617064500,좌천동,147604
2022-04,21,2617064500,좌천동,145506
2022-04,16,2617064500,좌천동,170268
2022-04,19,2617064500,좌천동,149496
2022-04,11,2617064500,좌천동,180649
2022-04,14,2617064500,좌천동,173645
2022-04,00,2617064500,좌천동,140105
2022-04,08,2617064500,좌천동,172263
2022-04,09,2617064500,좌천동,181584
2022-04,12,2617064500,좌천동,175152
2022-04,05,2617064500,좌천동,147744
2022-04,10,2617064500,좌천동,182474
2022-04,12,2617065000,범일1동,247560
2022-04,23,2617065000,범일1동,272795
2022-04,18,2617065000,범일1동,242303
2022-04,04,2617065000,범일1동,260930
2022-04,01,2617065000,범일1동,268071
2022-04,03,2617065000,범일1동,263651
2022-04,10,2617065000,범일1동,260269
2022-04,11,2617065000,범일1동,255856
2022-04,13,2617065000,범일1동,244182
2022-04,22,2617065000,범일1동,259796
2022-04,20,2617065000,범일1동,249684
2022-04,06,2617065000,범일1동,261160
2022-04,08,2617065000,범일1동,262047
2022-04,00,2617065000,범일1동,278053
2022-04,05,2617065000,범일1동,260443
2022-04,02,2617065000,범일1동,264673
2022-04,15,2617065000,범일1동,247315
2022-04,16,2617065000,범일1동,242450
2022-04,19,2617065000,범일1동,247234
2022-04,17,2617065000,범일1동,240857
2022-04,09,2617065000,범일1동,264024
2022-04,14,2617065000,범일1동,247652
2022-04,21,2617065000,범일1동,255980
2022-04,07,2617065000,범일1동,265442
2022-04,09,2617066000,범일2동,586421
2022-04,20,2617066000,범일2동,439473
2022-04,08,2617066000,범일2동,535929
2022-04,13,2617066000,범일2동,665823
2022-04,14,2617066000,범일2동,657336
2022-04,22,2617066000,범일2동,408748
2022-04,07,2617066000,범일2동,431241
2022-04,04,2617066000,범일2동,350373
2022-04,19,2617066000,범일2동,467556
2022-04,11,2617066000,범일2동,652850
2022-04,06,2617066000,범일2동,387666
2022-04,15,2617066000,범일2동,636472
2022-04,10,2617066000,범일2동,623073
2022-04,18,2617066000,범일2동,508310
2022-04,16,2617066000,범일2동,616591
2022-04,03,2617066000,범일2동,352662
2022-04,17,2617066000,범일2동,583220
2022-04,01,2617066000,범일2동,359645
2022-04,05,2617066000,범일2동,365702
2022-04,02,2617066000,범일2동,355380
2022-04,12,2617066000,범일2동,668667
2022-04,23,2617066000,범일2동,383177
2022-04,00,2617066000,범일2동,371843
2022-04,21,2617066000,범일2동,423399
2022-04,05,2617068000,범일5동,251774
2022-04,20,2617068000,범일5동,239684
2022-04,13,2617068000,범일5동,274488
2022-04,19,2617068000,범일5동,234829
2022-04,04,2617068000,범일5동,247770
2022-04,07,2617068000,범일5동,285507
2022-04,01,2617068000,범일5동,233376
2022-04,12,2617068000,범일5동,278751
2022-04,21,2617068000,범일5동,240148
2022-04,09,2617068000,범일5동,292523
2022-04,06,2617068000,범일5동,266203
2022-04,23,2617068000,범일5동,218576
2022-04,03,2617068000,범일5동,242099
2022-04,15,2617068000,범일5동,271349
2022-04,11,2617068000,범일5동,280310
2022-04,10,2617068000,범일5동,289222
2022-04,22,2617068000,범일5동,240353
2022-04,02,2617068000,범일5동,239160
2022-04,00,2617068000,범일5동,220002
2022-04,08,2617068000,범일5동,295774
2022-04,14,2617068000,범일5동,273064
2022-04,16,2617068000,범일5동,267273
2022-04,17,2617068000,범일5동,261683
2022-04,18,2617068000,범일5동,240397
2022-04,19,2620053000,남항동,407761
2022-04,21,2620053000,남항동,382443
2022-04,17,2620053000,남항동,435243
2022-04,00,2620053000,남항동,375216
2022-04,14,2620053000,남항동,433943
2022-04,22,2620053000,남항동,376268
2022-04,09,2620053000,남항동,409550
2022-04,15,2620053000,남항동,436278
2022-04,23,2620053000,남항동,386336
2022-04,12,2620053000,남항동,434704
2022-04,18,2620053000,남항동,419311
2022-04,04,2620053000,남항동,364425
2022-04,16,2620053000,남항동,444307
2022-04,07,2620053000,남항동,387444
2022-04,02,2620053000,남항동,369809
2022-04,01,2620053000,남항동,370593
2022-04,03,2620053000,남항동,367664
2022-04,20,2620053000,남항동,390441
2022-04,11,2620053000,남항동,433994
2022-04,06,2620053000,남항동,373571
2022-04,08,2620053000,남항동,397343
2022-04,13,2620053000,남항동,431545
2022-04,10,2620053000,남항동,418351
2022-04,05,2620053000,남항동,361083
2022-04,09,2620054000,영선1동,115376
2022-04,16,2620054000,영선1동,146908
2022-04,14,2620054000,영선1동,141715
2022-04,19,2620054000,영선1동,146422
2022-04,04,2620054000,영선1동,85544
2022-04,22,2620054000,영선1동,131232
2022-04,10,2620054000,영선1동,123642
2022-04,02,2620054000,영선1동,78300
2022-04,05,2620054000,영선1동,89352
2022-04,12,2620054000,영선1동,135597
2022-04,17,2620054000,영선1동,149616
2022-04,13,2620054000,영선1동,138893
2022-04,08,2620054000,영선1동,103171
2022-04,11,2620054000,영선1동,132471
2022-04,15,2620054000,영선1동,144437
2022-04,18,2620054000,영선1동,149940
2022-04,23,2620054000,영선1동,76862
2022-04,20,2620054000,영선1동,141536
2022-04,06,2620054000,영선1동,93506
2022-04,07,2620054000,영선1동,96904
2022-04,00,2620054000,영선1동,71705
2022-04,01,2620054000,영선1동,76778
2022-04,03,2620054000,영선1동,79478
2022-04,21,2620054000,영선1동,137184
2022-04,10,2620055000,영선2동,185803
2022-04,02,2620055000,영선2동,204226
2022-04,15,2620055000,영선2동,188817
2022-04,03,2620055000,영선2동,204367
2022-04,04,2620055000,영선2동,203672
2022-04,22,2620055000,영선2동,179094
2022-04,08,2620055000,영선2동,192258
2022-04,19,2620055000,영선2동,172527
2022-04,13,2620055000,영선2동,187073
2022-04,14,2620055000,영선2동,187099
2022-04,17,2620055000,영선2동,176355
2022-04,21,2620055000,영선2동,177606
2022-04,09,2620055000,영선2동,186744
2022-04,00,2620055000,영선2동,207959
2022-04,06,2620055000,영선2동,200278
2022-04,07,2620055000,영선2동,197422
2022-04,11,2620055000,영선2동,185212
2022-04,23,2620055000,영선2동,208015
2022-04,20,2620055000,영선2동,175628
2022-04,05,2620055000,영선2동,202519
2022-04,18,2620055000,영선2동,172307
2022-04,01,2620055000,영선2동,204231
2022-04,12,2620055000,영선2동,188320
2022-04,16,2620055000,영선2동,182670
2022-04,14,2620058500,신선동,165215
2022-04,23,2620058500,신선동,186358
2022-04,11,2620058500,신선동,173488
2022-04,13,2620058500,신선동,167270
2022-04,12,2620058500,신선동,170131
2022-04,03,2620058500,신선동,196442
2022-04,00,2620058500,신선동,191311
2022-04,19,2620058500,신선동,170724
2022-04,17,2620058500,신선동,160006
2022-04,07,2620058500,신선동,185127
2022-04,06,2620058500,신선동,190010
2022-04,15,2620058500,신선동,161298
2022-04,16,2620058500,신선동,157413
2022-04,22,2620058500,신선동,185860
2022-04,05,2620058500,신선동,195428
2022-04,18,2620058500,신선동,165676
2022-04,04,2620058500,신선동,197095
2022-04,09,2620058500,신선동,180556
2022-04,08,2620058500,신선동,187655
2022-04,01,2620058500,신선동,194504
2022-04,02,2620058500,신선동,196202
2022-04,10,2620058500,신선동,176843
2022-04,21,2620058500,신선동,181867
2022-04,20,2620058500,신선동,175329
2022-04,06,2620059000,봉래1동,178338
2022-04,00,2620059000,봉래1동,179715
2022-04,10,2620059000,봉래1동,170004
2022-04,14,2620059000,봉래1동,180688
2022-04,04,2620059000,봉래1동,180999
2022-04,20,2620059000,봉래1동,170241
2022-04,08,2620059000,봉래1동,167076
2022-04,23,2620059000,봉래1동,176775
2022-04,13,2620059000,봉래1동,180352
2022-04,05,2620059000,봉래1동,177291
2022-04,07,2620059000,봉래1동,174237
2022-04,09,2620059000,봉래1동,168248
2022-04,15,2620059000,봉래1동,182388
2022-04,11,2620059000,봉래1동,174625
2022-04,01,2620059000,봉래1동,181741
2022-04,16,2620059000,봉래1동,183202
2022-04,17,2620059000,봉래1동,178484
2022-04,18,2620059000,봉래1동,174051
2022-04,02,2620059000,봉래1동,181244
2022-04,22,2620059000,봉래1동,170903
2022-04,19,2620059000,봉래1동,172741
2022-04,21,2620059000,봉래1동,169791
2022-04,12,2620059000,봉래1동,176810
2022-04,03,2620059000,봉래1동,181680
2022-04,22,2620060500,봉래2동,187204
2022-04,01,2620060500,봉래2동,194425
2022-04,09,2620060500,봉래2동,178069
2022-04,20,2620060500,봉래2동,181083
2022-04,16,2620060500,봉래2동,178420
2022-04,07,2620060500,봉래2동,191702
2022-04,04,2620060500,봉래2동,183864
2022-04,10,2620060500,봉래2동,174652
2022-04,21,2620060500,봉래2동,184074
2022-04,19,2620060500,봉래2동,178448
2022-04,18,2620060500,봉래2동,178859
2022-04,00,2620060500,봉래2동,202019
2022-04,02,2620060500,봉래2동,191088
2022-04,12,2620060500,봉래2동,171063
2022-04,03,2620060500,봉래2동,189057
2022-04,05,2620060500,봉래2동,182468
2022-04,11,2620060500,봉래2동,171497
2022-04,23,2620060500,봉래2동,200903
2022-04,15,2620060500,봉래2동,174360
2022-04,14,2620060500,봉래2동,170654
2022-04,17,2620060500,봉래2동,181665
2022-04,06,2620060500,봉래2동,184267
2022-04,13,2620060500,봉래2동,169804
2022-04,08,2620060500,봉래2동,182970
2022-04,02,2620063000,청학1동,139321
2022-04,13,2620063000,청학1동,138513
2022-04,03,2620063000,청학1동,138968
2022-04,12,2620063000,청학1동,141556
2022-04,01,2620063000,청학1동,138654
2022-04,23,2620063000,청학1동,138340
2022-04,20,2620063000,청학1동,138202
2022-04,07,2620063000,청학1동,146296
2022-04,18,2620063000,청학1동,137055
2022-04,05,2620063000,청학1동,142522
2022-04,17,2620063000,청학1동,142034
2022-04,14,2620063000,청학1동,139145
2022-04,15,2620063000,청학1동,139565
2022-04,19,2620063000,청학1동,137107
2022-04,09,2620063000,청학1동,141858
2022-04,00,2620063000,청학1동,139104
2022-04,21,2620063000,청학1동,141572
2022-04,11,2620063000,청학1동,142600
2022-04,10,2620063000,청학1동,139094
2022-04,16,2620063000,청학1동,143672
2022-04,06,2620063000,청학1동,142450
2022-04,04,2620063000,청학1동,142526
2022-04,08,2620063000,청학1동,143196
2022-04,22,2620063000,청학1동,143486
2022-04,09,2620064000,청학2동,417072
2022-04,15,2620064000,청학2동,391275
2022-04,02,2620064000,청학2동,459575
2022-04,07,2620064000,청학2동,440369
2022-04,06,2620064000,청학2동,443732
2022-04,01,2620064000,청학2동,459230
2022-04,04,2620064000,청학2동,455041
2022-04,12,2620064000,청학2동,389173
2022-04,03,2620064000,청학2동,459874
2022-04,21,2620064000,청학2동,430875
2022-04,18,2620064000,청학2동,391177
2022-04,16,2620064000,청학2동,394476
2022-04,22,2620064000,청학2동,441394
2022-04,19,2620064000,청학2동,405849
2022-04,17,2620064000,청학2동,393837
2022-04,13,2620064000,청학2동,389496
2022-04,14,2620064000,청학2동,389120
2022-04,00,2620064000,청학2동,453118
2022-04,11,2620064000,청학2동,391486
2022-04,05,2620064000,청학2동,448970
2022-04,23,2620064000,청학2동,443147
2022-04,10,2620064000,청학2동,406412
2022-04,20,2620064000,청학2동,417564
2022-04,08,2620064000,청학2동,433520
2022-04,01,2620065000,동삼1동,793557
2022-04,12,2620065000,동삼1동,755488
2022-04,23,2620065000,동삼1동,798301
2022-04,02,2620065000,동삼1동,792657
2022-04,03,2620065000,동삼1동,792454
2022-04,21,2620065000,동삼1동,723151
2022-04,20,2620065000,동삼1동,720111
2022-04,18,2620065000,동삼1동,705916
2022-04,11,2620065000,동삼1동,759286
2022-04,16,2620065000,동삼1동,713305
2022-04,08,2620065000,동삼1동,761559
2022-04,10,2620065000,동삼1동,761348
2022-04,15,2620065000,동삼1동,727818
2022-04,05,2620065000,동삼1동,778810
2022-04,07,2620065000,동삼1동,759592
2022-04,19,2620065000,동삼1동,713144
2022-04,06,2620065000,동삼1동,767001
2022-04,04,2620065000,동삼1동,787361
2022-04,13,2620065000,동삼1동,744127
2022-04,14,2620065000,동삼1동,734791
2022-04,09,2620065000,동삼1동,766842
2022-04,00,2620065000,동삼1동,794321
2022-04,22,2620065000,동삼1동,733334
2022-04,17,2620065000,동삼1동,706020
2022-04,03,2620066000,동삼2동,113286
2022-04,13,2620066000,동삼2동,143830
2022-04,06,2620066000,동삼2동,115946
2022-04,23,2620066000,동삼2동,116213
2022-04,01,2620066000,동삼2동,113912
2022-04,14,2620066000,동삼2동,143825
2022-04,12,2620066000,동삼2동,142450
2022-04,21,2620066000,동삼2동,110507
2022-04,16,2620066000,동삼2동,126718
2022-04,18,2620066000,동삼2동,114219
2022-04,22,2620066000,동삼2동,109609
2022-04,10,2620066000,동삼2동,127978
2022-04,07,2620066000,동삼2동,117013
2022-04,17,2620066000,동삼2동,117174
2022-04,19,2620066000,동삼2동,113526
2022-04,08,2620066000,동삼2동,121788
2022-04,00,2620066000,동삼2동,114540
2022-04,05,2620066000,동삼2동,113615
2022-04,04,2620066000,동삼2동,113460
2022-04,20,2620066000,동삼2동,112124
2022-04,11,2620066000,동삼2동,137941
2022-04,09,2620066000,동삼2동,123560
2022-04,02,2620066000,동삼2동,113547
2022-04,15,2620066000,동삼2동,136813
2022-04,15,2620067000,동삼3동,233239
2022-04,07,2620067000,동삼3동,268902
2022-04,11,2620067000,동삼3동,233396
2022-04,10,2620067000,동삼3동,240309
2022-04,22,2620067000,동삼3동,272275
2022-04,08,2620067000,동삼3동,258297
2022-04,18,2620067000,동삼3동,239434
2022-04,21,2620067000,동삼3동,266004
2022-04,03,2620067000,동삼3동,294783
2022-04,02,2620067000,동삼3동,292551
2022-04,12,2620067000,동삼3동,233776
2022-04,04,2620067000,동삼3동,297635
2022-04,13,2620067000,동삼3동,231388
2022-04,19,2620067000,동삼3동,248483
2022-04,17,2620067000,동삼3동,234801
2022-04,01,2620067000,동삼3동,288826
2022-04,14,2620067000,동삼3동,230177
2022-04,20,2620067000,동삼3동,257955
2022-04,00,2620067000,동삼3동,285396
2022-04,23,2620067000,동삼3동,275283
2022-04,05,2620067000,동삼3동,292300
2022-04,09,2620067000,동삼3동,246108
2022-04,16,2620067000,동삼3동,235286
2022-04,06,2620067000,동삼3동,281976
2022-04,02,2623051000,부전1동,571414
2022-04,03,2623051000,부전1동,574480
2022-04,19,2623051000,부전1동,875096
2022-04,21,2623051000,부전1동,761657
2022-04,23,2623051000,부전1동,580764
2022-04,09,2623051000,부전1동,880358
2022-04,14,2623051000,부전1동,1110444
2022-04,17,2623051000,부전1동,1020598
2022-04,15,2623051000,부전1동,1099784
2022-04,04,2623051000,부전1동,582026
2022-04,16,2623051000,부전1동,1069701
2022-04,08,2623051000,부전1동,760875
2022-04,01,2623051000,부전1동,569936
2022-04,05,2623051000,부전1동,601885
2022-04,06,2623051000,부전1동,619634
2022-04,11,2623051000,부전1동,1013634
